date,hour,PM10,PM2.5,ozone,temperature,precipitation,windspeed,humidity,visibility,count
2021-08-31,1,37.0,26.0,0.04,22.4,0,1.3,80,2000,57
2021-08-31,2,36.0,26.0,0.038,22.2,0,0.6,82,2000,43
2021-08-31,3,34.0,24.0,0.025,21.9,0,1.1,85,1613,21
2021-08-31,4,36.0,24.0,0.034,21.8,0,1.7,87,1410,17
2021-08-31,5,35.0,25.0,0.019,21.7,0,1.1,87,1375,30
2021-08-31,6,36.0,27.0,0.011,21.6,0,2.2,88,1170,105
2021-08-31,7,37.0,25.0,0.01,21.6,0,2.2,90,1245,88
2021-08-31,8,41.0,25.0,0.014,21.9,0,2.0,90,1040,126
2021-08-31,9,39.0,26.0,0.017,22.3,1,1.7,89,1039,140
2021-08-31,10,45.0,30.0,0.014,22.7,0,1.5,87,1047,149
2021-08-31,11,40.0,25.0,0.02,22.8,0,2.2,86,1065,65
2021-08-31,12,32.0,23.0,0.031,23.0,1,1.6,89,530,5
2021-08-31,13,18.0,12.0,0.036,20.6,1,2.5,90,142,2
2021-08-31,14,21.0,15.0,0.026,20.3,1,1.4,96,200,4
2021-08-31,15,16.0,11.0,0.03,19.9,1,2.6,97,210,1
2021-08-31,16,14.0,10.0,0.031,19.2,1,3.1,97,285,5
2021-08-31,17,13.0,8.0,0.032,18.5,1,3.5,98,471,6
2021-08-31,18,12.0,9.0,0.031,18.2,1,3.6,99,267,9
2021-08-31,19,14.0,10.0,0.03,18.1,1,3.9,98,843,8
2021-08-31,20,12.0,7.0,0.033,18.1,1,4.3,99,438,9
2021-08-31,21,10.0,6.0,0.032,18.1,1,3.8,99,407,6
2021-08-31,22,11.0,5.0,0.029,18.3,1,3.3,100,778,4
2021-08-31,23,7.0,4.0,0.025,18.5,1,2.6,100,754,1
2021-09-01,0,5.0,3.0,0.022,18.7,1,1.7,100,878,9
2021-09-01,1,5.0,2.0,0.027,18.6,1,3.7,99,2000,20
2021-09-01,2,5.0,1.0,0.028,18.5,0,2.9,98,2000,15
2021-09-01,3,3.0,1.0,0.032,18.7,0,2.8,97,2000,14
2021-09-01,4,5.0,1.0,0.034,18.8,0,3.3,96,2000,14
2021-09-01,5,4.0,1.0,0.033,18.9,0,4.0,95,2000,26
2021-09-01,6,4.0,1.0,0.032,19.1,0,2.8,94,2000,57
2021-09-01,7,4.0,1.0,0.029,19.3,0,3.3,94,1937,125
2021-09-01,8,4.0,1.0,0.028,19.6,0,3.3,92,2000,288
2021-09-01,9,6.0,1.0,0.031,20.1,0,3.5,90,2000,181
2021-09-01,10,6.25,1.5,0.033,20.5,0,2.3,89,1718,169
2021-09-01,11,6.5,2.0,0.035,21.1,0,3.1,85,2000,209
2021-09-01,12,6.75,2.5,0.037,21.7,0,3.0,83,2000,235
2021-09-01,13,7.0,3.0,0.039,22.2,0,2.8,80,2000,224
2021-09-01,14,10.0,4.0,0.039,23.2,0,3.5,77,2000,231
2021-09-01,15,6.0,1.0,0.039,23.4,0,4.2,75,2000,315
2021-09-01,16,5.0,1.0,0.037,23.7,0,4.0,74,2000,321
2021-09-01,17,5.0,1.0,0.032,23.5,0,2.9,76,2000,510
2021-09-01,18,8.0,3.0,0.028,23.4,0,2.3,77,2000,805
2021-09-01,19,8.0,3.0,0.025,23.2,0,2.0,76,2000,582
2021-09-01,20,6.0,6.0,0.029,23.0,0,2.1,75,2000,518
2021-09-01,21,6.0,2.0,0.03,22.9,0,2.4,73,2000,504
2021-09-01,22,6.0,3.0,0.029,22.7,0,2.7,72,2000,344
2021-09-01,23,6.0,1.0,0.031,22.3,0,2.4,76,2000,155
2021-09-02,0,7.0,1.0,0.037,21.6,0,2.5,76,2000,172
2021-09-02,1,8.0,1.0,0.038,21.5,0,2.4,77,2000,124
2021-09-02,2,7.0,1.0,0.039,21.2,0,2.2,77,2000,52
2021-09-02,3,6.0,1.0,0.037,21.0,0,2.0,78,2000,52
2021-09-02,4,5.0,1.0,0.039,20.8,0,1.7,79,2000,30
2021-09-02,5,7.0,2.0,0.037,20.9,0,2.1,78,2000,64
2021-09-02,6,7.0,2.0,0.032,20.7,0,2.2,79,2000,208
2021-09-02,7,10.0,2.0,0.03,20.8,0,2.5,78,2000,420
2021-09-02,8,11.0,4.0,0.032,21.4,0,3.1,74,2000,762
2021-09-02,9,13.0,5.0,0.04,22.7,0,2.6,68,2000,488
2021-09-02,10,9.0,6.0,0.037,23.5,0,2.8,64,2000,338
2021-09-02,11,16.0,4.0,0.041,23.5,0,2.3,66,2000,443
2021-09-02,12,20.0,7.0,0.048,25.3,0,2.5,63,2000,515
2021-09-02,13,14.0,7.0,0.054,25.8,0,2.0,62,2000,563
2021-09-02,14,18.0,7.0,0.057,26.7,0,2.2,59,2000,558
2021-09-02,15,15.0,8.0,0.052,26.2,0,2.3,62,2000,514
2021-09-02,16,21.0,10.0,0.05,25.7,0,2.5,63,2000,644
2021-09-02,17,15.0,7.0,0.046,25.8,0,1.5,63,2000,1090
2021-09-02,18,20.0,8.0,0.043,25.4,0,2.1,65,2000,1746
2021-09-02,19,17.0,9.0,0.039,24.9,0,1.1,66,2000,1086
2021-09-02,20,22.0,9.0,0.037,24.1,0,2.2,70,2000,942
2021-09-02,21,16.0,8.0,0.035,23.8,0,1.6,72,2000,944
2021-09-02,22,14.0,8.0,0.033,23.4,0,1.8,74,2000,630
2021-09-02,23,14.0,7.0,0.032,23.0,0,2.1,76,2000,302
2021-09-03,0,13.0,7.0,0.033,22.7,0,2.0,75,2000,109
2021-09-03,1,12.0,5.0,0.034,22.5,0,2.1,74,2000,71
2021-09-03,2,13.0,5.0,0.031,22.3,0,2.3,75,2000,36
2021-09-03,3,14.0,6.0,0.026,21.6,0,1.6,78,2000,31
2021-09-03,4,17.0,7.0,0.022,21.1,0,2.5,84,2000,24
2021-09-03,5,16.0,6.0,0.018,20.6,0,2.2,85,2000,36
2021-09-03,6,18.0,8.0,0.017,20.7,0,2.0,83,2000,96
2021-09-03,7,15.0,5.0,0.024,21.0,0,2.2,81,2000,227
2021-09-03,8,12.0,2.0,0.03,22.5,0,3.0,72,2000,390
2021-09-03,9,15.0,5.0,0.031,23.7,0,2.4,67,2000,257
2021-09-03,10,16.0,5.0,0.038,25.1,0,2.8,63,2000,205
